Registration Date,Participant Constituent ID,Participant Donor Status,Is Prior Participant,Is Team Captain,Team ID,Participation Type Name,Participant Gender,Age,Address  -  Participant ZIP/Postal Code,Please choose the closest affiliation you have ...,Facebook Fundraiser ID,Self Donor,Total of All Confirmed Gifts($),All Confirmed Gifts,Total From Participant($),Unique Donors,Recruited Participants Count,Emails Sent,Discount Code Used             
10/18/19,1058419,Unknown,N/A,FALSE,,Run/Walk Registration,Female,62,93036-1932,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1056304,Unknown,N/A,FALSE,,Run/Walk Registration,Female,62,90806-3010,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1069486,Unknown,N/A,FALSE,,Run/Walk Registration,Female,61,90220-1225,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1159964,Unknown,N/A,FALSE,,Run/Walk Registration,Female,60,90220-1225,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1065932,Unknown,N/A,FALSE,,Run/Walk Registration,Female,59,90220-1225,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1098912,Donor,N/A,FALSE,,Run/Walk Registration,Male,57,90024-5400,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159966,Non-Donor,N/A,FALSE,5100,Run/Walk Registration,Female,30,90024-3001,I am a member of the medical community,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1110138,Donor,Yes,FALSE,5100,Virtual Walker/Runner,Female,34,91711-4318,I am a member of the medical community,,TRUE,$22.00,1,$22.00,1,0,0,
10/18/19,1013827,Unknown,N/A,FALSE,4957,Run/Walk Registration,Male,73,91316-4106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1115243,Donor,N/A,FALSE,4957,Run/Walk Registration,Female,72,91316-4106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1131721,Donor,N/A,FALSE,,Run/Walk Registration,Female,61,91506-1743,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1085498,Donor,Yes,FALSE,5020,Run/Walk Registration,Male,48,92337-3402,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159968,Non-Donor,N/A,FALSE,5100,Run/Walk Registration,Male,40,90024-2410,I am a member of the medical community,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1116841,Donor,Yes,FALSE,5018,Run/Walk Registration,Female,29,90640-3513,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1247483,Donor,N/A,FALSE,5018,Run/Walk Registration,Male,28,90805-4356,Other,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1141533,Donor,Yes,FALSE,5018,Run/Walk Registration,Male,36,90280-3010,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1244726,Donor,Yes,FALSE,,Run/Walk Registration,Male,53,91320-4746,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1182255,Donor,N/A,FALSE,4830,Virtual Walker/Runner,Male,70,93405-1509,I have a friend with pancreatic cancer,,TRUE,$22.00,1,$22.00,1,0,0,
10/18/19,1159975,Donor,N/A,FALSE,,Run/Walk Registration,Female,26,95135-1170,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159774,Donor,N/A,FALSE,,Run/Walk Registration,Female,49,90640-3018,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1140551,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,79,90034-2851,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159977,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,34,90033-1003,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159978,Donor,N/A,FALSE,,Run/Walk Registration,Female,49,91402,I know someone with cancer,,TRUE,$125.00,3,$0.00,4,0,0,
10/18/19,1159981,Donor,N/A,FALSE,,Run/Walk Registration,Female,25,91352-1727,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1140347,Unknown,Yes,FALSE,4998,Run/Walk Registration,Male,55,90046-2527,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1141888,Donor,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,16,90046-2527,I have lost someone to cancer,,TRUE,$20.00,1,$20.00,1,0,0,TRUE
10/18/19,1159983,Unknown,N/A,FALSE,4968,Run/Walk Registration,Female,18,91604-2701,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1009793,Donor,N/A,FALSE,,Run/Walk Registration,Female,57,90049-2846,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1091059,Unknown,Yes,FALSE,,Run/Walk Registration,Male,19,90049-2846,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1159985,Donor,N/A,FALSE,,Run/Walk Registration,Male,44,92335-0535,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1159988,Donor,N/A,FALSE,4883,Run/Walk Registration,Female,65,29615-1506,Other,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1131175,Donor,Yes,FALSE,4907,Run/Walk Registration,Female,81,90304-2013,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1009914,Donor,N/A,FALSE,4991,Run/Walk Registration,Male,59,92677-1649,I lost a loved one to pancreatic cancer,,TRUE,$22.00,1,$22.00,1,0,0,TRUE
10/18/19,1159998,Unknown,N/A,FALSE,4830,Run/Walk Registration,Male,65,90277-6727,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1142060,Donor,Yes,FALSE,4830,Run/Walk Registration,Female,63,90277-6727,I have a friend with pancreatic cancer,,TRUE,$50.00,1,$50.00,1,0,0,
10/18/19,1159996,Unknown,N/A,FALSE,4830,Run/Walk Registration,Female,22,90277-6727,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/18/19,1219834,Donor,N/A,FALSE,,Run/Walk Registration,Female,37,92649-4920,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1160001,Non-Donor,N/A,FALSE,,Run/Walk Registration,Female,42,91709-1419,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1159999,Donor,N/A,FALSE,5094,Run/Walk Registration,Male,25,90746-2535,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1160002,Non-Donor,N/A,FALSE,,Run/Walk Registration,Male,42,91709-1419,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1160000,Donor,N/A,FALSE,,Run/Walk Registration,Female,20,90064-2905,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1160003,Non-Donor,N/A,FALSE,,Run/Walk Youth (11 & Under),Female,15,91709-1419,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1159605,Donor,N/A,FALSE,4907,Run/Walk Registration,Male,27,92128-4193,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1160004,Non-Donor,N/A,FALSE,,Run/Walk Youth (11 & Under),Male,14,91709-1419,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/18/19,1126955,Unknown,Yes,FALSE,,Run/Walk Registration,Male,68,93001-3101,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1160007,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,46,93036-1454,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1085388,Donor,Yes,FALSE,,Run/Walk Registration,Female,65,90049-3432,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/18/19,1054751,Donor,Yes,FALSE,,Run/Walk Registration,Male,55,,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1091580,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,55,90049-5524,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/18/19,1160013,Donor,N/A,FALSE,,Run/Walk Registration,Female,26,90620-1626,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1030259,Donor,N/A,FALSE,,Run/Walk Registration,Female,37,99507-3127,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1107070,Unknown,N/A,FALSE,4878,Run/Walk Registration,Male,22,90210-1602,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1182394,Unknown,N/A,FALSE,4818,Run/Walk Registration,Male,48,91506-1021,Other,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/19/19,1027634,Donor,N/A,FALSE,5104,Run/Walk Registration,Female,55,90402-2504,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160027,Unknown,N/A,FALSE,5104,Run/Walk Registration,Female,20,90402,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1219560,Donor,Yes,FALSE,4907,Run/Walk Registration,Male,49,91042-3016,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1171693,Donor,Yes,FALSE,4768,Run/Walk Registration,,61,90049-2418,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160042,Donor,N/A,FALSE,5104,Run/Walk Registration,Female,57,90402-2021,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1060931,Donor,Yes,FALSE,4883,Run/Walk Registration,Female,62,91307-3332,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160044,Donor,N/A,FALSE,5087,Run/Walk Registration,Female,52,91326-4967,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1140033,Donor,N/A,FALSE,,Run/Walk Registration,Male,56,91601-4339,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1130271,Donor,Yes,FALSE,4907,Run/Walk Registration,Female,63,90401-1908,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160046,Donor,N/A,FALSE,5104,Run/Walk Registration,Male,27,90064-4829,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160047,Donor,Yes,FALSE,5013,Run/Walk Registration,Male,53,91364-3000,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1131565,Unknown,Yes,FALSE,5013,Run/Walk Registration,Female,17,91364-3000,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1131567,Unknown,Yes,FALSE,5013,Run/Walk Youth (11 & Under),Female,13,91364-3000,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160050,Unknown,N/A,FALSE,4789,Run/Walk Registration,Male,38,92649-4958,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160049,Donor,N/A,FALSE,4789,Run/Walk Registration,Female,37,92649-4958,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160051,Donor,N/A,FALSE,5013,Run/Walk Youth (11 & Under),Female,13,90210-2701,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160053,Donor,N/A,FALSE,5008,Run/Walk Registration,Female,41,91803-1647,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1141427,Donor,Yes,FALSE,4998,Run/Walk Registration,Female,43,90036-4722,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1141433,Unknown,Yes,FALSE,4998,Run/Walk Registration,Male,19,90036-4722,,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1141430,Unknown,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,16,90036-4722,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1141431,Unknown,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,13,90036-4722,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1141432,Unknown,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,13,90036-4722,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1156048,Donor,N/A,FALSE,4885,Run/Walk Registration,Male,18,90047-3423,I have lost someone to cancer,,TRUE,$35.00,1,$35.00,1,0,0,TRUE
10/19/19,1160058,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,79,90291-5002,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/19/19,1160062,Donor,N/A,FALSE,5091,Run/Walk Registration,Male,30,90049-1648,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160063,Indirect Donor,N/A,FALSE,5091,Run/Walk Registration,Female,23,90049-1648,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1140248,Donor,Yes,FALSE,4885,Run/Walk Registration,Female,63,90009-8337,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160067,Unknown,N/A,FALSE,4998,Run/Walk Registration,Male,50,90045-1016,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160066,Donor,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,15,90045-1016,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160068,Donor,N/A,FALSE,4819,Run/Walk Registration,Female,34,91316-1100,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1139323,Donor,Yes,FALSE,5006,Run/Walk Registration,Female,49,92869-3909,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160082,Donor,N/A,FALSE,5029,Run/Walk Registration,Male,26,92808-1327,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160089,Donor,N/A,FALSE,,Run/Walk Registration,Male,35,90301-4939,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1014641,Donor,N/A,FALSE,,Run/Walk Registration,Female,68,95864-0741,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160095,Unknown,N/A,FALSE,,Run/Walk Youth (11 & Under),Male,,90064-4033,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160101,Donor,N/A,FALSE,4998,Run/Walk Registration,Male,46,90048-5306,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160103,Unknown,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,15,90048-5306,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160104,Unknown,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,12,90048-5306,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1159532,Donor,N/A,FALSE,,Run/Walk Registration,Female,32,90066-1684,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160112,Donor,N/A,FALSE,,Run/Walk Youth (11 & Under),Male,10,93309-2486,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160115,Donor,N/A,FALSE,5100,Run/Walk Registration,Male,38,90024,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/19/19,1160117,Donor,N/A,FALSE,,Run/Walk Registration,Male,23,90024-2103,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160121,Donor,N/A,FALSE,5011,Run/Walk Youth (11 & Under),Male,12,90660-1509,I lost a loved one to pancreatic cancer,,TRUE,$40.00,1,$40.00,1,0,0,TRUE
10/19/19,1160122,Donor,Yes,FALSE,,Run/Walk Youth (11 & Under),Male,17,90744-2011,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160123,Donor,N/A,FALSE,,Run/Walk Registration,Male,62,91303-1426,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1116442,Donor,N/A,FALSE,,Run/Walk Registration,Male,56,90064-4604,Other,,TRUE,$56.00,1,$56.00,1,0,0,
10/19/19,1160126,Donor,N/A,FALSE,4830,Run/Walk Registration,Female,65,90810-1748,I lost a loved one to pancreatic cancer,TRUE,TRUE,$240.00,5,$150.00,5,0,0,
10/19/19,1160127,Donor,N/A,FALSE,,Run/Walk Registration,Male,20,77441-1657,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1063343,Donor,N/A,FALSE,5104,Run/Walk Registration,Female,60,90049-2803,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160137,Unknown,N/A,FALSE,5028,Run/Walk Registration,Female,42,90036-2817,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/19/19,1129952,Non-Donor,N/A,FALSE,5028,Run/Walk Registration,Male,42,90036-2817,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/19/19,1107890,Donor,Yes,FALSE,4789,Run/Walk Registration,Female,43,90018-1145,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1128474,Donor,N/A,TRUE,5106,Run/Walk Registration,Male,45,78739-2024,I lost a loved one to pancreatic cancer,,TRUE,$50.00,1,$50.00,1,0,0,
10/19/19,1140146,Unknown,N/A,FALSE,4907,Run/Walk Registration,,,91423-2309,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1116041,Donor,N/A,FALSE,4907,Run/Walk Registration,Male,57,14487-9630,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1158058,Donor,N/A,FALSE,4998,Run/Walk Registration,Male,67,90210-1812,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/19/19,1057039,Donor,Yes,FALSE,5005,Run/Walk Registration,Female,44,90808-4435,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160145,Donor,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,15,90069-4806,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/19/19,1039991,Donor,Yes,FALSE,5005,Run/Walk Registration - Race Weekend,Male,68,90808-4435,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160150,Donor,N/A,FALSE,5106,Run/Walk Youth (11 & Under),Female,6,94040-1058,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160149,Donor,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,15,90210-1812,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/19/19,1160153,Unknown,N/A,FALSE,4998,Run/Walk Registration - Race Weekend,Female,54,90210-1812,,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1130859,Donor,N/A,FALSE,4871,Run/Walk Registration - Race Weekend,Male,39,90277-4101,,,TRUE,$97.00,1,$97.00,1,0,0,
10/19/19,1219389,Unknown,N/A,FALSE,4871,Run/Walk Youth (11 & Under),Male,8,90277-4101,,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1136758,Donor,N/A,FALSE,4810,Run/Walk Registration - Race Weekend,Male,59,90275-3924,,,TRUE,$50.00,1,$0.00,2,0,0,
10/19/19,1160161,Unknown,N/A,FALSE,4810,Run/Walk Youth (11 & Under),Male,14,90266-2709,I have a family member with pancreatic cancer,,TRUE,$50.00,1,$0.00,1,0,0,
10/19/19,1141803,Unknown,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,15,90048-2602,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/19/19,1141801,Indirect Donor,Yes,FALSE,4998,Run/Walk Youth (11 & Under),Female,12,90048-2602,I lost a loved one to pancreatic cancer,,TRUE,$20.00,1,$20.00,1,0,0,TRUE
10/19/19,1141800,Donor,Yes,FALSE,4998,Run/Walk Registration - Race Weekend,Female,52,90048-2602,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160172,Donor,N/A,FALSE,4819,Run/Walk Registration - Race Weekend,Male,54,90064-2527,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160175,Unknown,N/A,FALSE,4819,Run/Walk Youth (11 & Under),Male,17,90064-2527,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1160178,Unknown,N/A,FALSE,4832,Run/Walk Registration - Race Weekend,Male,37,91604-1527,,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1159059,Donor,N/A,FALSE,4832,Run/Walk Registration - Race Weekend,Female,37,91604-1527,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1066495,Unknown,Yes,FALSE,5097,Run/Walk Registration - Race Weekend,Female,57,93065-2007,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1090891,Unknown,Yes,FALSE,5097,Run/Walk Registration - Race Weekend,Female,33,93065-2007,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160189,Donor,N/A,FALSE,4907,Virtual Walker/Runner,Female,49,90048-5308,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1046108,Unknown,Yes,FALSE,5097,Run/Walk Registration - Race Weekend,Male,19,91360-6107,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1006249,Donor,Yes,FALSE,5097,Run/Walk Registration - Race Weekend,Male,63,91360-6107,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1106292,Donor,Yes,FALSE,4907,Run/Walk Registration - Race Weekend,Female,44,91042-3016,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160164,Donor,N/A,FALSE,4885,Run/Walk Registration - Race Weekend,Male,34,90056-2015,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1160205,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Female,20,90025-3634,,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/19/19,1057632,Donor,N/A,FALSE,5104,Run/Walk Registration - Race Weekend,Female,57,90272-2733,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1182323,Donor,N/A,FALSE,4878,Run/Walk Registration - Race Weekend,Male,67,90706-2120,,,TRUE,$0.00,0,$0.00,1,0,0,
10/19/19,1090288,Unknown,N/A,FALSE,4878,Run/Walk Registration - Race Weekend,Male,34,90706-2120,,,TRUE,$0.00,0,$0.00,0,0,0,
10/19/19,1141894,Donor,Yes,FALSE,4789,Run/Walk Registration - Race Weekend,Female,71,90025-8211,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1077376,Donor,Yes,FALSE,,Run/Walk Registration - Race Weekend,Female,46,75093-3427,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1183061,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,46,90405-4301,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160226,Unknown,N/A,FALSE,,Run/Walk Registration - Race Weekend,Female,17,90405-4301,,,TRUE,$0.00,0,$0.00,0,0,0,
10/20/19,1160228,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,23,90063-2821,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160229,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,40,99163-1260,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1130764,Donor,N/A,FALSE,4907,Run/Walk Registration - Race Weekend,Male,40,90272-2238,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160233,Donor,N/A,FALSE,4953,Run/Walk Registration - Race Weekend,Female,21,91344-5007,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160237,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,18,91304-3834,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160238,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,17,90255,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160236,Non-Donor,N/A,FALSE,,Run/Walk Youth (11 & Under) Race Weekend,Female,18,90280,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160241,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,45,90255-6481,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1183014,Donor,N/A,FALSE,,Run/Walk Youth (11 & Under) Race Weekend,Male,15,91326-3310,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160242,Non-Donor,N/A,FALSE,,Run/Walk Youth (11 & Under) Race Weekend,Male,16,90280-2106,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160246,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,20,90501-2044,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160247,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,17,90744-5139,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160249,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,48,91326-3310,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160250,Donor,N/A,FALSE,5034,Run/Walk Registration - Race Weekend,Female,43,90266-5417,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160251,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,49,90066,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160252,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Female,43,90031-1547,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160253,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,22,90031-1547,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160255,Donor,N/A,FALSE,4832,Run/Walk Registration - Race Weekend,Female,31,90291-3316,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1160256,Non-Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Female,53,91722-1009,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/20/19,1160257,Donor,N/A,FALSE,,Run/Walk Registration - Race Weekend,Male,51,90706-3969,,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/20/19,1160260,Donor,N/A,FALSE,4998,Run/Walk Registration - Race Weekend,Male,50,90069-2236,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1140127,Donor,Yes,FALSE,,Run/Walk Registration - Race Weekend,Male,18,90046-2042,,,TRUE,$0.00,0,$0.00,1,0,0,
10/20/19,1142026,Donor,Yes,FALSE,,Run/Walk Registration - Race Weekend,Female,60,90503-1220,,,TRUE,$0.00,0,$0.00,1,0,0,
